CONTRACT_N,NAME_IMPL_PARTN,FREQ_NGO,CONTRACT_N,CNTRY_REG,F_CODE,Focal_sector_CSP,DECISION_CONTRACT_YEAR,Contractor_s_signature_date,MR_NUMBER,NAT,TYPE_OF_MR,SUBREGION,DOMAIN,DECISION_N,PROJECT_TITLE,ONGOING_EXPOST,CODE_IMPL_PARTN,TYPE_IMPL_PARTN,PRIM_COMMNT,SEC_COMMNT,CRS_CODE,CRS,REL_L,EFC_L,EFT_L,IMP_L,SUS_L,GRADES,BCS_1_1,BCS_1_2,BCS_1_3,BCS_1_4,BCS_3_1,BCS_3_2,BCS_4_1,BCS_4_2,BCS_5_1,BCS_5_2,BCS_5_3,BCS_5_4,BCS_7_1,BCS_7_2,BCS_7_3,BCS_7_4,BCS_2_1,BCS_2_2,BCS_2_3,BCS_2_4,START_DATE,END_DATE,MR_DATE,VISIT_DATE,YEAR_MR,YEAR,CODE_PROJECT,COD_PJ_UNIV,COD_PJ_UNIV_CNT,COD_PJ_UNIV_CNT_TYPE_MR,PJ_OLD_AGE,PJ_OLD_AGE_YEAR,PHASE_PJ,PERFORMANCE,BCS_1_1_GOOD_BAD,BCS_1_2_GOOD_BAD,BCS_1_3_GOOD_BAD,BCS_1_4_GOOD_BAD,BCS_2_1_GOOD_BAD,BCS_2_2_GOOD_BAD,BCS_2_3_GOOD_BAD,BCS_2_4_GOOD_BAD,BCS_3_1_GOOD_BAD,BCS_3_2_GOOD_BAD,BCS_4_1_GOOD_BAD,BCS_4_2_GOOD_BAD,BCS_5_1_GOOD_BAD,BCS_5_2_GOOD_BAD,BCS_5_3_GOOD_BAD,BCS_5_4_GOOD_BAD,REL_L_GOOD_BAD,EFC_L_GOOD_BAD,EFT_L_GOOD_BAD,IMP_L_GOOD_BAD,SUS_L_GOOD_BAD,GOOD_BAD,SEC_COMMNT_CLASS,SEC_COMMNT_CLASS_v2,EC_DISBOUR_CLASS,SEC_COMM_PRIM_COMMT,DISBOUR_SEC_COMM,EC_DISBOUR_MORE_LESS_1,PERC_DAYS_DATEMR_PJOLD,IMPL_PART_MACRO,FILE_INPUT,IHDI_2000,IHDI_2011,IHDI_INCREASE_2000_2011,TOP_MOVERS,BOTTOM_MOVERS,IHDI_LEVEL,SUB_DOMAIN,MACRO_DOMAIN,CRS_RICLASS,YEAR_START,YEAR_PROGR,PRIM_COMMNT_CLASS,PJ_OLD_AGE_YEAR_CLASS,FOCAL_SECTOR,EC_DISBOUR,DISBOUR_PRIM_COMM,DISBOUR_DURATION_PJ,DISBOUR_DURATIONPJ_CLASS,FIN_RHYTHM_VS_CAL_RHYTHM,LOCATION,LIVESTOCK,FISHERY,MAIN_CROPS,FRT_VGB,IRRIGATION,LAND,ENVIRONMENT,FARMERS,VULNERABLEGROUPS,FOOD,vulnerability,INSTITUTIONS,GROUPS,partner,CREDIT,MARKET,INPUTS,MECHANIZATION,EXT_TRN,innovation,INCOME,INVESTMENT,POLICY,PROD_FOCUS,PHY_RSC ,TYPE_BF,VULN,INSTIT,MARKET_VAR,SP_PRP ,PLCY_RLTD,BCS_1_1_NUM_A,BCS_1_3_NUM_A,BCS_1_4_NUM_A,BCS_3_2_NUM_A,BCS_4_1_NUM_A,BCS_4_2_NUM_A,BCS_5_2_NUM_A,BCS_5_3_NUM_A,BCS_5_4_NUM_A,BCS_1_1_NUM_B,BCS_1_3_NUM_B,BCS_1_4_NUM_B,BCS_3_2_NUM_B,BCS_4_1_NUM_B,BCS_4_2_NUM_B,BCS_5_2_NUM_B,BCS_5_3_NUM_B,BCS_5_4_NUM_B,BCS_1_1_NUM_C,BCS_1_3_NUM_C,BCS_1_4_NUM_C,BCS_3_2_NUM_C,BCS_4_1_NUM_C,BCS_4_2_NUM_C,BCS_5_2_NUM_C,BCS_5_3_NUM_C,BCS_5_4_NUM_C,BCS_1_1_NUM_D,BCS_1_3_NUM_D,BCS_1_4_NUM_D,BCS_3_2_NUM_D,BCS_4_1_NUM_D,BCS_4_2_NUM_D,BCS_5_2_NUM_D,BCS_5_3_NUM_D,BCS_5_4_NUM_D,TOT_A_STRATEGIC,TOT_B_STRATEGIC,TOT_C_STRATEGIC,TOT_D_STRATEGIC,BCS_1_2_NUM_A,BCS_2_1_NUM_A,BCS_2_2_NUM_A,BCS_2_3_NUM_A,BCS_2_4_NUM_A,BCS_3_1_NUM_A,BCS_5_1_NUM_A,BCS_1_2_NUM_B,BCS_2_1_NUM_B,BCS_2_2_NUM_B,BCS_2_3_NUM_B,BCS_2_4_NUM_B,BCS_3_1_NUM_B,BCS_5_1_NUM_B,BCS_1_2_NUM_C,BCS_2_1_NUM_C,BCS_2_2_NUM_C,BCS_2_3_NUM_C,BCS_2_4_NUM_C,BCS_3_1_NUM_C,BCS_5_1_NUM_C,BCS_1_2_NUM_D,BCS_2_1_NUM_D,BCS_2_2_NUM_D,BCS_2_3_NUM_D,BCS_2_4_NUM_D,BCS_3_1_NUM_D,BCS_5_1_NUM_D,TOT_A_OPERAT,TOT_B_OPERAT,TOT_C_OPERAT,TOT_D_OPERAT,NUM_NODE_TREE_3,GRADES,NEW_GRADE,NEW_GRADE_SIMPLIFIED,N_CLUSTER_N20,N_CLUSTER_N5,,,,NEW GRADE SIMPLIFIED
214619,CARE INTERNATIONAL UK LBG,FREQUENT,214619,TIMOR LESTE,F11,Rural development,2009,12/16/2009,MR-134600.02,1026,SINGLE COUNTRY NATIONAL PROJECT,PACIFIC REGION,DCI-FOOD,19732,HADIA AGRICULTURE NO NUTRISAUN,ONGOING,1,INTERNAT NGO CSO UNI,1200000,1200000,52010,FOOD AID FOOD SECURITY PROGRAMMES,B,C,B,B,B,IIB,B,B,B,B,B,B,B,B,B,A,B,B,Yes,Yes,No,No,C,C,B,C,1/1/2010,12/31/2013,12/12/2011,11/7/2011,2011,2011,214619,,,214619HADIAAGRICULTURENONUTRISAUNTIMOR LESTESINGLE COUNTRY NATIONAL PROJECT,1460,4,MATURE,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,BAD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,1CLASS_LESS_1ML,1,0.4076391667,MORE_1,0.4623287671,NGO,FOOD_1,0.404,0.495,0.2252475248,yes,,low,DCI_FOOD_SP4,FOOD,52010,2010,2007_2012,3CLASS_1_TO_2ML,4C_ABOVE_4_YEARS,FOCAL,489167,0.4076391667,0.8817084198,0CLASS_1QUARTILE,2C_LATE,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,FARMERS,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,50,IIB,BC,PROBLEMS,cluster-9,cluster-1,,,,PROBLEMS
214752,CONCERN UNIVERSAL LBG,,214752,MALAWI,NF2,,2009,12/16/2009,MR-144217.01,,SINGLE COUNTRY NATIONAL PROJECT,SOUTHERN AFRICA REGION,DCI-SUCRE,18410,CAPACITY BUILDING FOR SUGAR OUTGROWERS IN AGRICULTURAL METHODS AND THE BUILDING OF SUGAR OUTGROWERS’ MANAGEMENT CAPABILITIES IN MALAWI,ONGOING,2,LOCAL NGO CSO UNI,2400000,2400000,31191,AGRICULTURAL SERVICES,B,B,B,B,B,IIA,A,B,B,B,B,B,B,B,B,B,A,B,YES,YES,YES,YES,B,C,B,B,1/1/2010,12/31/2012,3/12/2012,2/6/2012,2012,2012,214752,214752CAPACITYBUILDINGFORSUGAROUTGROWERSINAGRICULTURALMETHODSANDTHEBUILDINGOFSUGAROUTGROWERS’MANAGEMENTCAPABILITIESINMALAWI,214752CAPACITYBUILDINGFORSUGAROUTGROWERSINAGRICULTURALMETHODSANDTHEBUILDINGOFSUGAROUTGROWERS’MANAGEMENTCAPABILITIESINMALAWIMALAWI,214752CAPACITYBUILDINGFORSUGAROUTGROWERSINAGRICULTURALMETHODSANDTHEBUILDINGOFSUGAROUTGROWERS’MANAGEMENTCAPABILITIESINMALAWIMALAWISINGLE COUNTRY NATIONAL PROJECT,1095,3,OLD,VERY GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,,1,,LESS_1,0.699543379,NGO,FOOD_2_INTEGRAZ,0.343,0.4,0.166180758,,,low,BANANA_SUGAR,FED,31100,2010,2007_2012,4CLASS_2_TO_3ML,3C_3_4_YEARS,NO_FOCAL,1963755.83,0.8182315958,1.1696652708,0CLASS_1QUARTILE,3C_NORMAL,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NONE,NONE,NONE,NA,NONE,NONE,INCOME,0.000000,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,52,IIA,AA,OK,cluster-5,cluster-4,,,,OK
214844,CHRISTIAN AID LBG,SUPER,214844,MALI,F22,Appui développement du Nord et delta du Niger,2009,7/29/2009,MR-139821.01,,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,FED 10,20750,PASA MALI 3,ONGOING,1,INTERNAT NGO CSO UNI,924966,924966,52010,FOOD AID FOOD SECURITY PROGRAMMES,B,B,B,B,B,IIA,B,B,C,B,B,B,B,B,C,B,B,B,YES,NA,NA,YES,B,B,B,B,7/29/2009,7/29/2012,5/12/2011,4/4/2011,2011,2011,214844,214844PASAMALI3,214844PASAMALI3MALI,214844PASAMALI3MALISINGLE COUNTRY NATIONAL PROJECT,1096,3.002739726,MATURE,VERY GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,0.6712906204,MORE_1,0.5602189781,NGO,FOOD_2_INTEGRAZ,0.275,0.359,0.3054545455,yes,,low,FED_IX_X,FED,52010,2009,2007_2012,2CLASS_0_5_TO_1ML,3C_3_4_YEARS,FOCAL,620921,0.6712906204,1.1982646905,0CLASS_1QUARTILE,3C_NORMAL,N/A,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NONE,WATER,FARMERS,NA,INST_PRTC,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,52,IIA,AA,OK,cluster-10,cluster-1,,,,OK
216147,CONCERN WORLDWIDE LBG,EXTRA,216147,CHAD,F22,Infrastructures et secteur rural,2009,9/3/2009,MR-140498.01,1028,SINGLE COUNTRY NATIONAL PROJECT,CENTRAL AFRICA REGION,DCI-FOOD,19732,RENFORCEMENT DE LA SÉCURITÉ ALIMENTAIRE DES RÉFUGIÉS DE RCA ET DES POPULATIONS HÔTES DANS LE SUD DU TCHAD,ONGOING,1,INTERNAT NGO CSO UNI,1323970,1323970,52010,FOOD AID FOOD SECURITY PROGRAMMES,B,B,B,B,B,IIA,A,B,B,B,B,B,B,B,C,B,B,B,Yes,Yes,Yes,Yes,B,B,B,B,9/3/2009,9/3/2012,6/23/2011,5/16/2011,2011,2011,216147,,,216147RENFORCEMENTDELASÉCURITÉALIMENTAIREDESRÉFUGIÉSDERCAETDESPOPULATIONSHÔTESDANSLESUDDUTCHADCHADSINGLE COUNTRY NATIONAL PROJECT,1096,3.002739726,MATURE,VERY GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,1CLASS_LESS_1ML,1,0.6620399254,MORE_1,0.5656934307,NGO,FOOD_1,0.286,0.328,0.1468531469,,,low,DCI_FOOD_SP4,FOOD,52010,2009,2007_2012,3CLASS_1_TO_2ML,3C_3_4_YEARS,FOCAL,876521,0.6620399254,1.1703157391,0CLASS_1QUARTILE,3C_NORMAL,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NONE,NONE,NONE,NA,NONE,NONE,INCOME,0.000000,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,52,IIA,AA,OK,cluster-9,cluster-1,,,,OK
217398,VETERINAIRES SANS FRONTIERES-BELGIQUE ASBL DIERENARTSEN ZONDER GRENZEN VZW,FREQUENT,217398,SOUTH SUDAN,NF2,,2009,9/3/2009,MR-145344.01,1029,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,DCI-FOOD,19732,Food security recovery program in Lakes State,ONGOING,1,INTERNAT NGO CSO UNI,1350004,1350004,52010,FOOD AID FOOD SECURITY PROGRAMMES,C,C,C,C,C,III,B,C,C,B,B,C,C,B,C,C,B,C,No,Yes,N/A,N/A,C,C,C,C,9/3/2009,9/3/2013,10/22/2012,10/22/2012,2012,2012,217398,217398.000000FoodsecurityrecoveryprograminLakesState,217398.000000FoodsecurityrecoveryprograminLakesStateSOUTH SUDAN,217398.000000FoodsecurityrecoveryprograminLakesStateSOUTH SUDANSINGLE COUNTRY NATIONAL PROJECT,1461,4.002739726,OLD,BAD,GOOD,BAD,BAD,GOOD,BAD,BAD,BAD,BAD,GOOD,BAD,BAD,GOOD,BAD,BAD,GOOD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,1CLASS_LESS_1ML,1,0.4699257928,MORE_1,0.7837097878,NGO,FOOD_1,,,,,,,DCI_FOOD_SP4,FOOD,52010,2009,2007_2012,3CLASS_1_TO_2ML,4C_ABOVE_4_YEARS,NO_FOCAL,634401.7,0.4699257928,0.5996171033,0CLASS_1QUARTILE,2C_LATE,N,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,LVST_CRP,NONE,FARMERS,NA,INST_PRTC,MARKET,NONE,0.000000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,6,0,15,III,CD,FAILING,cluster-9,cluster-1,,,,FAILING
217597,PRACTICAL ACTION LBG,FREQUENT,217597,SUDAN,NF2,,2009,10/4/2009,MR-144099.01,1030,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,DCI-FOOD,19732,Improving food security and livelihoods in Kassala Rural Areas,ONGOING,1,INTERNAT NGO CSO UNI,1229613,1229613,52010,FOOD AID FOOD SECURITY PROGRAMMES,B,B,C,B,C,IIC,B,B,B,B,C,C,B,B,C,C,C,C,YES,YES,YES,YES,B,B,B,B,10/4/2009,10/4/2012,12/24/2011,12/24/2011,2011,2011,217597,217597.000000ImprovingfoodsecurityandlivelihoodsinKassalaRuralAreas,217597.000000ImprovingfoodsecurityandlivelihoodsinKassalaRuralAreasSUDAN,217597.000000ImprovingfoodsecurityandlivelihoodsinKassalaRuralAreasSUDANSINGLE COUNTRY NATIONAL PROJECT,1096,3.002739726,OLD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,BAD,GOOD,GOOD,BAD,BAD,BAD,BAD,GOOD,GOOD,BAD,GOOD,BAD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,1CLASS_LESS_1ML,1,0.5117262098,MORE_1,0.7399635036,NGO,FOOD_1,0.357,0.408,0.1428571429,,,low,DCI_FOOD_SP4,FOOD,52010,2009,2007_2012,3CLASS_1_TO_2ML,3C_3_4_YEARS,NO_FOCAL,629225.2,0.5117262098,0.6915560122,0CLASS_1QUARTILE,2C_LATE,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,2,0,20,IIC,CC,FAILING,cluster-1,cluster-1,,,,FAILING
217841,DEUTSCHE WELTHUNGERHILFE EV,EXTRA,217841,LIBERIA,NF2,,2009,11/30/2009,MR-140490.01,1062,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,DCI-FOOD,20138,Enhancing Urban and Peri-Urban Agriculture in Liberia,ONGOING,1,INTERNAT NGO CSO UNI,1550000,1550000,31120,AGRICULTURAL DEVELOPMENT,B,C,C,B,C,III,B,B,C,B,C,B,B,B,C,C,B,C,NO,NO,YES,N/A,B,C,C,B,11/30/2009,11/30/2012,6/21/2011,6/21/2011,2011,2011,217841,217841.000000EnhancingUrbanandPeri-UrbanAgricultureinLiberia,217841.000000EnhancingUrbanandPeri-UrbanAgricultureinLiberiaLIBERIA,217841.000000EnhancingUrbanandPeri-UrbanAgricultureinLiberiaLIBERIASINGLE COUNTRY NATIONAL PROJECT,1096,3.002739726,MATURE,BAD,GOOD,GOOD,BAD,GOOD,GOOD,BAD,BAD,GOOD,BAD,GOOD,GOOD,GOOD,BAD,BAD,GOOD,BAD,GOOD,BAD,BAD,GOOD,BAD,BAD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,1CLASS_LESS_1ML,1,0.5979277419,MORE_1,0.5182481752,NGO,FOOD_1,0.306,0.329,0.0751633987,,,low,FF,FOOD,31100,2009,2007_2012,3CLASS_1_TO_2ML,3C_3_4_YEARS,NO_FOCAL,926788,0.5979277419,1.1537478964,0CLASS_1QUARTILE,3C_NORMAL,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3,4,0,20,III,CC,FAILING,cluster-3,cluster-4,,,,FAILING
222812,STICHTING CARE NEDERLAND,EXTRA,222812,LIBERIA,NF2,,2009,12/10/2009,MR-135804.02,1064,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,DCI-FOOD,20138,Urban / Peri-Urban Agriculture Project in Liberia,ONGOING,1,INTERNAT NGO CSO UNI,1590000,1590000,31120,AGRICULTURAL DEVELOPMENT,B,C,C,C,B,III,B,B,B,A,C,C,C,B,B,B,B,C,Yes,Yes,N/A,N/A,B,C,C,B,12/10/2009,12/10/2012,6/7/2012,6/7/2012,2012,2012,222812,222812.000000Urban/Peri-UrbanAgricultureProjectinLiberia,222812.000000Urban/Peri-UrbanAgricultureProjectinLiberiaLIBERIA,222812.000000Urban/Peri-UrbanAgricultureProjectinLiberiaLIBERIASINGLE COUNTRY NATIONAL PROJECT,1096,3.002739726,OLD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,BAD,GOOD,BAD,BAD,BAD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,BAD,BAD,BAD,GOOD,BAD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,2CLASS_1_TO_2ML,1,0.6758283019,MORE_1,0.8302919708,NGO,FOOD_1,0.306,0.329,0.0751633987,,,low,FF,FOOD,31100,2009,2007_2012,3CLASS_1_TO_2ML,3C_3_4_YEARS,NO_FOCAL,1074567,0.6758283019,0.8139646361,0CLASS_1QUARTILE,2C_LATE,N/A,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,CRP,NONE,GROUPS,YES,PRTNSHIPS,INPUTS,NONE,0.000000,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,3,0,23,III,CC,FAILING,cluster-7,cluster-4,,,,FAILING
223797,SELF HELP AFRICA (UK) LBG,SUPER,223797,ZAMBIA,NF2,,2009,11/23/2009,MR-133300.02,1351,SINGLE COUNTRY NATIONAL PROJECT,SOUTHERN AFRICA REGION,DCI-FOOD,21494,SEED ENTREPRENEURS FOR ECONOMIC DEVELOPMENT AND FOOD SECURITY SEEDFS,ONGOING,5,UN FAMILY,1085164,1600000,31161,FOOD CROP PRODUCTION,B,C,C,C,C,III,A,C,C,C,C,B,C,B,D,C,B,B,No,Yes,Yes,Yes,B,C,C,C,8/19/2009,8/19/2013,7/18/2011,6/13/2011,2011,2011,223797,,,223797SEEDENTREPRENEURSFORECONOMICDEVELOPMENTANDFOODSECURITYSEEDFSZAMBIASINGLE COUNTRY NATIONAL PROJECT,1461,4.002739726,MATURE,BAD,GOOD,BAD,BAD,BAD,GOOD,BAD,BAD,BAD,BAD,GOOD,BAD,GOOD,BAD,BAD,GOOD,GOOD,GOOD,BAD,BAD,BAD,BAD,BAD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,1CLASS_LESS_1ML,1.4744315145,0.265625,MORE_1,0.453798768,INTER,FOOD_1,0.371,0.43,0.1590296496,,,low,FF,FOOD,31100,2009,2007_2012,3CLASS_1_TO_2ML,4C_ABOVE_4_YEARS,NO_FOCAL,425000,0.391645871,0.8630386389,0CLASS_1QUARTILE,2C_LATE,N/A,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,CRP,LND_CSV,FARMERS,NA,INST_PRTC,MULTIPLE,NONE,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,5,1,15,III,CD,FAILING,cluster-4,cluster-4,,,,FAILING
223863,CENTRO LAICI ITALIANI PER LE MISSIONI ASSOCIAZIONE,FREQUENT,223863,ZAMBIA,NF2,,2009,11/18/2009,MR-133322.02,1352,SINGLE COUNTRY NATIONAL PROJECT,SOUTHERN AFRICA REGION,DCI-FOOD,21494,"Responding to soaring food prices: a step towards sustainable agriculture, income generation and empowerment of small scale farmers.",ONGOING,1,INTERNAT NGO CSO UNI,1073389,1073389,52010,FOOD AID FOOD SECURITY PROGRAMMES,C,B,C,C,C,III,A,B,B,B,B,B,B,B,A,B,B,B,YES,YES,NO,YES,B,B,B,B,1/15/2010,10/31/2011,7/18/2011,7/18/2011,2011,2011,223863,"223863.000000Respondingtosoaringfoodprices:asteptowardssustainableagriculture,incomegenerationandempowermentofsmallscalefarmers.","223863.000000Respondingtosoaringfoodprices:asteptowardssustainableagriculture,incomegenerationandempowermentofsmallscalefarmers.ZAMBIA","223863.000000Respondingtosoaringfoodprices:asteptowardssustainableagriculture,incomegenerationandempowermentofsmallscalefarmers.ZAMBIASINGLE COUNTRY NATIONAL PROJECT",654,1.7917808219,OLD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,BAD,BAD,BAD,BAD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,2CLASS_1_TO_2ML,1,0.9768171371,MORE_1,0.8394495413,NGO,FOOD_1,0.371,0.43,0.1590296496,,,low,FF,FOOD,52010,2010,2007_2012,3CLASS_1_TO_2ML,1C_LESS_2_YEARS,NO_FOCAL,1048504.77,0.9768171371,1.1636400868,0CLASS_1QUARTILE,3C_NORMAL,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,17,III,CC,FAILING,cluster-1,cluster-1,,,,FAILING
